,telecommuting,has_company_logo,has_questions,fraudulent,text_len
1088,0,1,1,0,2903
1089,0,1,0,0,2289
1090,0,1,1,0,593
1091,0,0,0,0,1165
1092,1,0,0,0,1723
1093,0,0,0,0,852
1094,0,1,0,0,2257
1095,0,1,0,0,226
1096,0,1,1,0,3717
1097,0,1,1,0,4364
1098,0,1,0,0,3258
1099,0,1,1,0,3479
1100,0,1,1,0,2613
1101,0,1,1,0,1615
1102,0,1,0,0,2348
1103,0,1,0,0,3234
1104,0,1,1,0,3031
1105,0,1,1,0,4321
1106,0,1,1,0,3569
1107,0,1,1,0,606
1108,0,1,1,0,2984
1109,0,1,0,0,5568
1110,0,1,1,0,3467
1111,0,1,1,0,2201
1112,0,1,1,0,1087
1113,0,1,0,0,2904
1114,0,0,1,0,1003
1115,0,1,1,0,1624
1116,0,0,0,0,2155
1117,0,0,1,0,712
1118,0,1,0,0,4412
1119,0,0,1,0,943
1120,0,1,0,0,3376
1121,0,1,1,0,2119
1122,0,0,0,0,1268
1123,0,1,1,0,594
1124,0,0,1,0,1808
1125,0,1,1,0,1407
1126,0,1,1,0,1934
1127,0,1,1,0,1273
1128,0,1,1,0,2679
1129,0,1,1,0,1923
1130,0,1,0,0,4350
1131,0,1,1,0,2277
1132,0,1,1,0,2068
1133,0,0,0,0,2702
1134,0,1,1,0,3786
1135,0,1,1,0,1188
1136,0,1,0,0,2121
1137,0,1,1,0,2335
1138,0,0,0,1,1655
1139,0,1,0,0,1103
1140,0,1,1,0,1218
1141,0,1,1,0,1970
1142,0,0,0,0,228
1143,0,1,1,0,3109
1144,0,1,1,0,1252
1145,0,1,0,0,1606
1146,0,1,0,0,2288
1147,0,1,1,0,1839
1148,0,0,0,0,1246
1149,0,1,1,0,606
1150,0,0,0,0,1700
1151,0,1,1,0,3531
1152,0,0,0,1,847
1153,0,1,1,0,960
1154,1,0,1,0,1063
1155,0,1,1,0,5679
1156,0,0,0,0,1088
1157,0,0,0,0,3065
1158,0,1,0,0,2027
1159,0,1,1,0,2396
1160,0,1,0,0,2367
1161,0,1,0,0,2383
1162,0,1,1,0,1916
1163,0,1,1,0,2433
1164,0,0,0,0,751
1165,1,1,1,0,1310
1166,0,1,0,0,1429
1167,0,0,0,0,127
1168,0,1,0,0,3679
1169,1,1,1,0,3098
1170,0,0,0,1,836
1171,0,1,1,0,4045
1172,0,1,1,0,2254
1173,0,1,0,0,3894
1174,0,1,0,0,2053
1175,0,1,0,0,2390
1176,0,1,0,0,2243
1177,0,0,0,0,3098
1178,0,1,0,0,3741
1179,0,1,0,0,1961
1180,0,0,0,0,565
1181,0,1,1,0,1841
1182,0,1,1,0,1906
1183,0,1,1,0,1900
1184,0,1,1,0,6633
1185,0,1,0,0,2574
1186,0,0,1,0,1854
1187,0,1,1,0,1189
1188,0,0,0,0,1702
1189,0,1,0,0,917
1190,0,0,0,0,2767
1191,0,0,0,0,639
1192,0,1,1,0,1698
1193,0,1,0,0,2487
1194,0,1,1,0,2889
1195,0,0,1,0,1805
1196,0,1,1,0,2311
1197,0,1,0,0,1661
1198,0,1,0,0,2902
1199,0,0,0,0,516
1200,0,1,1,0,2811
1201,0,1,1,0,1759
1202,0,0,0,1,2927
1203,0,1,1,0,2069
1204,0,1,1,1,3967
1205,0,1,0,0,1703
1206,0,1,1,0,1864
1207,0,1,0,0,2603
1208,0,1,0,0,2434
1209,0,1,1,0,1625
1210,0,1,1,0,1844
1211,0,1,0,0,4032
1212,0,1,0,0,91
1213,1,1,1,0,3106
1214,0,0,1,0,1101
1215,0,1,1,0,3053
1216,1,1,1,0,3051
1217,0,1,0,1,942
1218,0,0,1,0,1332
1219,0,1,0,0,3139
1220,0,1,0,0,2434
1221,0,1,1,0,3144
1222,0,1,0,0,896
1223,0,1,0,0,6701
1224,0,1,1,0,4436
1225,0,1,1,0,2137
1226,0,1,0,0,1734
1227,0,0,0,0,2252
1228,0,0,0,0,675
1229,0,1,1,0,2364
1230,0,1,0,0,2559
1231,0,1,1,0,593
1232,0,1,1,0,1901
1233,0,1,1,0,3099
1234,0,0,0,0,384
1235,0,1,1,0,1865
1236,0,1,1,0,882
1237,0,1,0,0,3153
1238,0,1,1,0,2237
1239,0,1,1,0,1831
1240,0,0,0,0,1836
1241,0,1,1,0,3277
1242,0,1,0,0,93
1243,0,1,1,0,2440
1244,0,1,1,0,2464
1245,0,1,1,0,595
1246,0,1,1,0,4953
1247,0,1,1,0,606
1248,0,1,1,0,1680
1249,0,1,1,0,4655
1250,0,1,1,0,1915
1251,0,0,0,0,286
1252,1,1,0,0,2789
1253,0,1,1,0,1645
1254,0,1,1,0,871
1255,0,1,1,0,793
1256,0,1,1,0,3339
1257,0,1,1,0,913
1258,0,1,1,0,2229
1259,0,0,0,0,1240
1260,0,1,1,0,1951
1261,0,1,1,0,1322
1262,0,0,1,0,2268
1263,0,1,1,0,2307
1264,0,1,0,0,709
1265,0,1,0,0,3648
1266,0,0,1,0,3477
1267,0,1,1,0,783
1268,0,1,1,0,2779
1269,0,1,1,0,1255
1270,0,1,1,0,2809
1271,0,0,0,0,999
1272,0,0,0,0,1643
1273,0,1,0,0,1622
1274,0,1,1,0,1161
1275,0,1,1,0,688
1276,0,1,0,0,2824
1277,0,1,1,0,1333
1278,0,1,0,0,2039
1279,0,0,1,0,2495
1280,0,0,0,0,532
1281,0,1,0,0,1791
1282,0,1,1,0,1482
1283,0,0,1,0,964
1284,0,1,0,0,2817
1285,0,1,1,0,2201
1286,1,1,0,0,483
1287,0,0,0,1,1712
1288,0,1,0,0,2407
1289,0,1,0,0,4034
1290,0,1,1,0,2010
1291,0,1,0,0,1655
1292,0,0,1,0,2368
1293,0,1,1,0,2201
1294,0,1,0,0,2286
1295,0,1,0,0,6351
1296,0,1,1,0,1624
1297,0,0,0,0,3452
1298,0,1,1,0,610
1299,0,1,1,0,1379
1300,0,0,0,0,969
1301,0,1,0,0,1816
1302,0,1,0,0,3190
1303,0,1,0,0,2387
1304,0,1,1,0,1509
1305,0,1,1,0,2978
1306,0,1,1,0,4316
1307,0,1,0,0,2806
1308,0,1,0,0,1026
1309,0,1,1,0,1219
1310,0,1,1,0,4352
1311,0,0,1,0,339
1312,0,1,1,0,3952
1313,0,1,1,0,1536
1314,0,1,1,0,5017
1315,0,0,0,0,741
1316,0,0,0,0,997
1317,0,0,1,0,1926
1318,0,1,1,0,2647
1319,0,1,0,0,2433
1320,0,0,0,0,867
1321,1,1,1,0,3597
1322,0,1,0,0,860
1323,0,1,1,0,4166
1324,0,1,1,0,2838
1325,0,0,0,0,499
1326,1,1,1,0,2485
1328,0,1,0,0,1288
1329,0,1,1,0,1621
1330,0,0,0,0,2603
1331,0,1,0,0,2597
1332,0,0,1,0,3599
1333,0,1,1,0,1351
1334,0,0,0,0,2926
1335,1,1,0,0,5209
1336,1,0,0,0,826
1337,0,1,1,0,1343
1338,0,1,0,0,761
1339,0,0,1,0,387
1340,0,1,1,0,2406
1341,0,1,0,0,890
1342,0,1,1,0,2610
1343,0,1,1,0,2234
1344,1,1,1,0,627
1345,0,1,1,0,2207
1346,0,0,1,0,2195
1347,0,1,0,0,2226
1348,0,0,0,0,1362
1349,0,1,0,0,2859
1350,0,1,0,0,2236
1351,0,0,0,0,901
1352,0,1,0,0,1119
1353,0,1,0,0,1953
1354,1,1,1,0,2555
1355,0,1,1,0,5383
1356,0,1,0,0,1396
1357,0,1,0,0,1660
1358,0,1,1,0,1741
1359,0,0,0,0,4693
1360,0,1,1,0,1914
1361,0,1,0,0,3467
1362,0,1,1,0,2613
1363,0,1,1,0,2576
1364,0,0,0,0,4307
1365,0,0,0,0,1021
1366,0,0,0,0,872
1367,0,0,0,0,2042
1368,0,1,1,0,624
1369,0,1,1,0,1606
1370,0,0,0,0,874
1371,0,1,1,0,1610
1372,0,1,0,0,2096
1373,0,1,0,0,3659
1374,0,1,0,0,3036
1375,0,1,1,0,3234
1376,0,1,1,0,1369
1377,0,1,0,0,1761
1378,0,0,1,0,657
1379,0,1,1,0,1508
1380,0,0,0,0,963
1381,0,1,0,0,2374
1382,0,1,0,0,1495
1383,0,1,1,0,1353
1384,0,1,1,0,3759
1385,0,0,1,0,2232
1386,0,1,0,0,1783
1387,0,1,1,0,3870
1388,0,1,0,0,2671
1389,0,1,1,0,1873
1390,0,1,0,0,2041
1391,0,0,0,0,3209
1392,0,1,1,0,1452
1393,0,1,0,0,2268
1394,0,1,1,0,3669
1395,0,1,1,0,2511
1396,1,1,1,0,3814
1397,0,1,1,0,2766
1398,0,1,1,0,3973
1399,0,1,1,0,2682
1400,0,1,1,0,1167
1401,0,1,1,0,2023
1402,0,0,1,0,2479
1403,0,1,0,0,3393
1404,0,1,0,0,2202
1405,0,1,1,0,2139
1406,0,1,0,0,2288
1407,0,0,0,1,762
1408,0,1,1,0,776
1409,0,0,0,0,1401
1410,0,1,1,0,1788
1411,0,1,1,0,3001
1412,0,1,1,0,1654
1413,0,0,0,0,335
1414,0,1,0,0,2280
1415,0,1,1,0,1198
1416,0,1,0,0,1543
1417,0,1,0,0,3098
1418,0,1,1,0,1171
1419,0,0,0,0,2656
1420,0,0,0,1,343
1421,0,1,1,0,5201
1422,0,1,1,0,3144
1423,0,1,1,0,597
1424,0,1,1,0,6392
1425,0,1,1,0,2013
1426,0,1,0,0,2559
1427,0,0,1,0,2012
1428,0,0,0,0,832
1429,0,1,0,0,5997
1430,0,1,0,0,2424
1431,0,1,0,0,1595
1432,0,1,1,0,1770
1433,0,1,1,0,3829
1434,0,1,1,0,3604
1435,0,0,0,0,979
1436,0,1,0,0,3018
1437,0,1,0,0,1757
1438,0,1,1,0,1871
1439,0,1,0,0,1814
1440,0,1,0,0,3769
1441,0,1,1,0,1167
1442,0,0,0,0,1916
1443,0,1,1,0,2317
1444,0,1,0,0,1304
1445,0,1,1,0,2680
1446,0,1,0,0,478
1447,0,1,1,0,248
1448,0,1,1,0,2013
1449,0,1,1,0,2049
1450,0,1,1,0,1140
1451,0,1,1,0,1930
1452,0,1,1,0,2116
1453,0,0,1,0,1207
1454,0,1,1,0,4308
1455,0,1,1,0,1728
1456,0,0,0,0,3313
1457,0,0,0,0,432
1458,0,1,1,0,2091
1459,0,1,1,0,2305
1460,0,1,1,0,5087
1461,0,1,1,0,3586
1462,1,1,0,0,2375
1463,0,1,1,0,3362
1464,0,1,0,0,2578
1465,0,1,0,0,2732
1466,0,1,1,0,2093
1467,0,1,1,0,1859
1468,0,1,0,0,2055
1469,1,1,0,0,2714
1470,0,1,0,0,2584
1471,0,1,1,0,2360
1472,0,1,0,0,3881
1473,0,1,1,0,1566
1474,0,0,0,0,3279
1475,0,1,1,0,2169
1476,0,1,1,0,1758
1477,0,0,0,0,133
1478,0,1,0,0,2806
1479,0,1,1,0,2401
1480,0,1,0,0,2759
1481,0,1,0,0,2987
1482,0,0,1,0,514
1483,0,0,0,0,1280
1484,0,1,1,0,1855
1485,0,1,1,0,1366
1486,1,0,0,0,759
1487,0,1,0,0,3291
1488,0,1,0,0,1127
1489,0,1,1,0,1864
1490,0,1,1,0,795
1491,0,0,0,0,2485
1492,0,0,0,0,424
1493,0,0,0,0,4698
1494,0,1,0,1,2956
1495,0,1,1,0,704
1496,0,1,0,0,649
1497,0,0,1,0,2357
1498,0,1,0,0,2135
1499,0,1,0,0,850
1500,0,0,0,0,1713
1501,0,1,0,0,3346
1502,0,1,0,0,2286
1503,0,1,1,0,5789
1504,0,0,0,0,1937
1505,0,0,1,0,1559
1506,0,1,1,0,3510
1507,1,1,0,0,1350
1508,0,1,0,0,1732
1509,0,0,0,0,2026
1510,0,1,0,0,2976
1511,0,0,1,0,2434
1512,0,1,1,0,2088
1513,0,1,0,0,1954
1514,1,1,0,0,1525
1515,0,1,0,0,2369
1516,0,1,1,0,2574
1517,0,0,0,0,862
1518,0,1,0,1,3059
1519,0,1,0,0,3196
1520,0,1,1,0,1419
1521,0,1,0,0,3835
1522,0,1,0,0,2182
1523,0,1,1,0,1334
1524,0,1,0,0,1533
1525,0,1,0,0,2562
1526,0,1,0,0,4110
1527,0,1,1,0,1050
1528,0,1,0,0,2352
1529,0,1,1,0,2791
1530,0,0,0,0,2017
1531,0,1,1,0,1124
1532,0,1,1,0,1233
1533,0,1,0,0,1368
1534,1,0,0,0,544
1535,0,0,1,0,1303
1536,1,0,0,0,1342
1537,0,1,1,0,4980
1538,0,1,0,0,3964
1539,0,0,1,0,1488
1540,0,1,1,0,5273
1541,0,1,0,0,413
1542,0,1,1,0,2851
1543,0,0,0,0,786
1544,0,1,1,0,3049
1545,0,0,1,0,2429
1546,0,1,1,0,2704
1547,0,0,0,0,148
1548,0,1,0,0,1867
1549,0,1,0,0,2531
1550,0,1,1,0,3245
1551,0,1,1,0,4521
1552,0,1,1,0,2037
1553,0,0,0,0,2705
1554,0,1,1,0,1740
1555,1,1,1,0,2228
1556,1,0,1,0,1097
1557,0,1,1,0,442
1558,0,1,1,0,4889
1559,0,1,0,0,1910
1560,0,1,0,0,2195
1561,0,1,1,0,3047
1562,0,1,0,0,1182
1563,0,1,0,0,1822
1564,0,1,1,0,1813
1565,0,0,0,0,2186
1566,0,1,1,0,2811
1567,0,0,1,0,805
1568,0,1,0,0,2551
1569,0,1,1,0,2058
1570,0,1,0,0,2160
1571,1,1,1,0,1442
1573,0,1,1,0,2941
1574,0,1,0,0,1952
1575,0,0,1,0,111
1576,0,0,0,0,802
1577,0,1,1,0,1506
1578,0,1,1,0,2877
1579,0,1,0,0,1171
1580,0,1,0,0,2600
1581,0,1,0,0,2991
1582,0,0,1,0,2413
1583,0,1,1,0,291
1584,0,0,0,0,1413
1585,0,1,1,0,2426
1586,0,1,1,0,2153
1587,0,1,1,0,1708
1588,0,0,1,0,1192
1589,0,1,0,0,2333
1590,0,1,1,0,598
1591,0,1,0,0,1197
1592,0,1,0,0,1142
1593,0,1,1,0,924
1594,0,0,1,0,1294
1595,0,1,0,0,2718
1596,0,1,1,0,1817
1597,0,1,0,0,2260
1598,0,1,1,0,2179
1599,0,1,0,0,2561
1600,0,0,1,0,426
1601,0,0,1,0,574
1602,0,1,0,0,862
1603,0,1,1,0,1705
1604,0,1,1,0,1553
1605,0,1,0,0,2131
1606,0,1,0,0,2182
1607,0,0,0,0,2571
1608,0,0,0,0,3211
1609,0,1,1,0,925
1610,0,0,0,0,3507
1611,0,1,1,0,3980
1612,0,1,1,0,1468
1613,0,0,0,0,1098
1614,0,1,1,0,2946
1615,0,1,1,0,2049
1616,0,1,0,0,1969
1617,0,1,0,0,1736
1618,0,0,1,0,323
1619,0,0,0,0,2944
1620,0,1,1,0,4731
1621,0,1,1,0,1461
1622,0,1,1,0,1681
1623,0,0,1,0,3509
1624,0,0,0,0,2412
1626,0,1,1,0,910
1627,0,1,1,0,3478
1628,0,1,1,0,2309
1629,0,0,0,0,2662
1630,0,1,0,0,1976
1631,0,1,1,0,3403
1632,0,1,1,0,1659
1633,0,0,0,0,742
1634,0,1,1,0,616
1635,0,0,0,0,1753
1636,0,0,0,0,2912
1637,0,1,1,0,594
1638,0,1,1,0,2088
1639,0,1,1,0,622
1640,0,1,1,0,1007
1641,0,1,1,0,1395
1642,0,1,0,0,2903
1643,0,1,1,0,1756
1644,0,0,0,0,1562
1645,0,0,0,0,1319
1646,0,1,1,0,1259
1647,0,1,1,0,3237
1648,0,1,1,0,1800
1649,0,0,0,0,1023
1650,0,1,0,0,1602
1651,0,1,0,0,3665
1652,0,1,0,0,1732
1653,0,0,0,0,1074
1654,0,1,1,0,619
1655,0,1,0,1,4957
1656,0,0,1,0,1579
1657,0,1,1,0,3782
1658,1,0,0,0,1469
1659,0,1,1,0,2092
1660,0,0,1,0,298
1661,0,0,0,0,601
1662,0,0,0,1,1040
1663,0,1,1,0,2133
1664,0,1,1,0,592
1665,0,1,1,0,1909
1666,0,1,1,0,701
1667,0,1,0,0,2046
1668,0,0,1,0,2474
1669,0,0,0,0,649
1670,0,0,1,0,297
1671,0,0,0,0,984
1672,0,1,0,0,1774
1673,0,1,1,0,2429
1674,0,1,0,0,1744
1675,0,1,0,0,1372
1676,0,1,1,0,1417
1677,0,1,1,0,1862
1678,0,1,1,0,3229
1679,0,0,1,0,4543
1680,0,1,1,0,3721
1681,0,1,1,0,1828
1682,0,0,0,0,891
1683,0,1,1,0,1976
1684,0,1,1,0,1637
1685,0,1,1,0,3348
1686,1,0,1,0,774
1687,0,1,0,0,2130
1688,0,1,1,0,760
1689,0,1,1,0,1774
1690,0,1,1,0,1142
1691,0,0,0,0,758
1692,0,1,0,0,2747
1693,0,0,1,0,1922
1694,1,1,0,0,2073
1695,0,1,1,0,2187
1696,0,1,0,0,2219
1697,0,0,1,0,1474
1698,0,1,1,0,4606
1699,0,1,1,0,3602
1700,0,0,0,1,1510
1701,1,0,0,0,1451
1702,0,1,0,0,2750
1703,0,1,1,0,2158
1704,0,1,1,0,592
1705,0,1,1,0,3223
1706,1,1,0,0,2419
1707,1,1,0,0,2432
1708,0,0,0,0,927
1709,1,0,0,0,525
1710,0,0,0,0,1569
1711,0,1,0,0,1783
1712,0,1,1,0,5388
1713,0,1,1,0,1970
1714,0,0,0,0,938
1715,0,1,1,0,1006
1716,0,1,0,0,859
1717,0,1,0,0,2514
1718,0,0,0,0,1048
1719,0,0,0,0,1070
1720,0,1,0,0,4067
1721,0,1,1,0,787
1722,0,1,1,0,3224
1723,0,0,1,0,763
1724,0,1,0,0,2801
1725,0,0,0,0,2212
1726,0,0,0,0,2704
1727,0,1,0,0,1765
1728,0,1,1,0,1554
1729,0,1,1,0,2458
1730,0,1,1,0,2295
1731,0,1,0,0,1037
1732,0,1,0,0,2053
1733,0,0,1,0,2319
1734,0,1,1,0,2164
1735,0,1,1,0,1182
1736,0,0,1,0,1892
1737,0,1,0,0,934
1738,0,1,0,0,2704
1739,0,0,1,0,880
1740,0,1,0,0,2733
1741,0,1,1,0,3493
1742,0,1,1,0,1687
1743,0,0,0,0,418
1744,0,0,0,0,269
1745,0,1,1,0,2939
1746,0,0,0,0,1476
1747,0,0,0,0,1184
1748,0,0,1,0,1185
1749,0,1,1,0,2121
1750,0,1,0,0,2518
1751,0,0,0,0,652
1752,0,1,0,0,1770
1753,0,1,1,0,1707
1754,0,0,1,0,495
1755,0,1,1,0,1751
1756,0,1,1,0,1198
1757,0,1,0,0,1768
1758,0,1,0,0,5129
1759,0,1,1,0,2147
1760,0,1,0,0,3166
1761,0,0,1,0,3621
1762,0,1,0,0,5394
1763,0,1,1,0,2513
1764,0,1,1,0,1929
1765,0,1,0,0,1600
1766,0,1,1,0,2858
1767,0,0,0,0,902
1768,0,1,1,0,1828
1769,0,1,1,0,1671
1770,0,1,1,0,2714
1771,0,1,1,0,2086
1772,0,1,1,0,2232
1773,0,1,0,0,2600
1774,0,1,0,0,1348
1775,0,1,0,0,943
1776,0,1,0,0,2356
1777,0,1,1,0,1244
1778,0,1,0,0,2100
1779,0,1,1,0,3145
1780,0,1,1,0,3383
1781,0,0,0,0,750
1782,0,1,1,0,1843
1783,0,1,0,0,2238
1784,0,0,0,0,356
1785,0,1,1,0,3822
1786,0,1,1,0,2104
1787,0,0,1,0,2173
1788,0,1,1,0,2145
1789,0,1,0,0,1335
1790,0,1,1,0,3556
1791,0,0,1,0,1015
1792,0,1,1,0,749
1793,0,0,1,0,3526
1794,0,0,0,0,3429
1795,0,0,1,0,552
1796,0,1,0,0,2056
1797,0,0,1,0,1345
1798,0,1,0,0,2537
1799,0,1,1,0,1248
1800,0,1,0,0,4938
1801,0,0,1,0,1206
1802,0,1,1,0,1182
1803,0,0,0,0,551
1804,0,0,1,0,958
1805,0,1,0,0,6511
1806,1,0,0,0,1198
1807,0,0,0,0,1314
1808,0,1,1,0,1696
1809,0,1,1,0,4344
1810,0,1,0,0,4897
1811,0,0,1,0,2670
1812,0,0,1,0,2672
1813,0,1,0,1,3100
1814,0,1,0,0,3655
1815,0,1,0,0,1370
1816,0,1,0,0,1754
1817,0,1,1,0,2245
1818,0,1,0,0,1779
1819,0,0,1,0,1354
1820,0,1,0,0,1220
1821,0,1,0,1,2898
1822,0,1,0,1,2809
1823,0,0,0,0,1363
1824,0,1,0,0,2564
1825,1,1,0,0,2348
1826,1,1,1,0,2745
1827,0,1,1,0,1238
1828,0,0,1,0,818
1829,0,1,0,0,3715
1830,0,1,1,0,987
1831,0,1,1,0,2597
1832,1,1,1,0,2228
1833,0,0,1,0,1142
1834,0,1,0,0,2331
1835,0,1,1,0,1889
1836,0,0,0,0,2548
1837,0,0,1,0,397
1838,0,1,1,0,3661
1839,0,1,0,0,3876
1840,0,1,0,0,1369
1841,0,1,1,0,1871
1842,0,1,1,0,5288
1843,0,0,0,1,1547
1844,0,1,1,0,2919
1845,0,1,1,0,1544
1846,0,1,0,0,1761
1847,0,1,0,0,810
1848,0,1,0,0,2371
1849,0,0,0,0,3163
1850,0,1,0,0,4354
1851,0,1,1,0,2591
1852,0,1,1,0,1600
1853,0,0,0,0,468
1854,0,1,0,1,2206
1855,0,1,1,0,4613
1856,0,1,1,0,1378
1857,0,1,0,1,2117
1858,0,1,1,0,2969
1859,0,1,0,1,3204
1860,0,1,1,0,3896
1861,0,1,0,0,573
1862,0,1,1,0,594
1863,0,1,0,0,1842
1864,0,1,1,0,2949
1865,0,1,1,0,2068
1866,0,1,0,0,2433
1867,0,1,0,1,4650
1868,0,1,1,0,3825
1869,0,1,0,0,1950
1870,0,1,1,0,594
1871,0,1,1,0,2749
1872,0,1,1,0,1837
1873,0,1,1,0,2531
1874,0,1,1,0,2246
1875,0,0,1,0,1948
1876,0,0,1,0,609
1877,0,1,0,0,2442
1878,0,0,0,1,230
1879,0,1,1,0,4439
1880,0,1,0,0,2781
1881,0,1,1,0,4309
1882,0,1,1,0,2676
1883,0,1,1,0,630
1884,0,0,0,0,2469
1885,0,1,0,0,4062
1886,0,1,0,0,2200
1887,0,0,0,0,1728
1888,0,0,1,0,2107
1889,0,0,0,0,1375
1890,0,1,1,0,1466
1891,0,1,1,0,1656
1892,0,0,0,0,2242
1893,0,1,0,0,513
1894,0,1,0,0,2237
1895,0,1,1,0,3964
1896,0,1,0,0,2968
1897,0,1,1,0,2021
1898,0,1,0,0,2816
1899,1,1,1,0,1643
1900,0,1,1,0,1756
1901,0,1,0,0,2322
1902,0,1,0,0,2491
1903,0,1,0,0,1126
1904,0,1,1,0,3441
1905,0,1,0,0,2053
1906,0,1,0,0,2436
1907,0,1,0,0,2589
1908,0,1,1,0,826
1909,0,1,0,0,3044
1910,0,0,0,0,728
1911,0,1,1,0,856
1912,0,1,1,0,810
1913,0,1,0,0,1007
1914,1,1,1,0,2247
1915,0,0,0,0,1026
1916,0,0,0,0,1146
1917,0,1,0,0,572
1918,0,1,1,0,1278
1919,0,1,0,0,2262
1920,0,1,1,0,1757
1921,0,0,0,0,431
1922,0,0,0,1,1434
1923,0,0,1,0,1682
1924,0,1,1,0,1819
1925,0,1,1,0,2974
1926,0,1,1,0,3419
1927,0,1,1,0,4439
1928,0,1,1,0,2947
1929,0,1,0,0,3885
1930,0,1,0,0,2853
1931,0,1,1,0,1821
1932,0,0,1,0,1775
1933,0,1,0,0,3808
1934,0,1,1,0,1541
1935,0,1,0,1,3302
1936,0,1,1,0,3431
1937,0,1,1,0,1170
1938,0,1,1,0,2532
1939,0,1,1,0,2060
1940,0,1,1,0,1826
1941,0,0,0,0,1382
1942,0,1,0,0,2233
1943,0,0,1,0,751
1944,0,1,1,0,1100
1945,0,1,1,0,509
1946,0,1,1,0,2772
1947,0,1,1,0,2667
1948,0,1,0,0,743
1949,0,0,0,0,883
1950,0,1,0,0,694
1951,0,1,1,0,1185
1952,0,1,0,0,3348
1953,0,1,1,0,2573
1954,0,1,1,0,943
1955,0,1,1,0,3883
1956,0,1,0,0,1109
1957,0,1,1,0,941
1958,0,1,1,0,2239
1959,0,1,1,0,4812
1960,0,1,1,1,3621
1961,0,1,1,0,4104
1962,0,1,1,0,557
1963,0,1,1,0,5113
1964,0,0,0,0,1256
1965,0,1,1,0,2063
1966,0,1,1,0,5054
1967,0,1,0,0,549
1968,0,1,1,0,4637
1969,0,1,1,0,1935
1970,0,1,0,0,2743
1971,0,1,1,0,1796
1972,0,1,1,0,3965
1973,0,1,1,0,1560
1974,0,1,1,0,3960
1975,0,1,1,0,2688
1976,0,1,1,0,1338
1977,0,1,1,0,1568
1978,0,0,1,0,160
1979,0,1,0,0,2380
1980,0,1,0,0,2569
1981,0,0,0,0,259
1982,0,1,1,0,596
1983,0,1,1,0,2329
1984,0,1,1,0,645
1985,0,1,1,0,4634
1986,0,1,0,0,2223
1987,0,1,0,0,2330
1988,0,1,0,0,1006
1989,0,0,0,0,1095
1990,0,1,1,0,2058
1991,0,1,1,0,3469
1992,0,1,1,0,1033
1993,0,1,0,1,4618
1994,0,1,1,0,1229
1995,1,0,0,1,1094
1996,0,1,1,0,2417
1997,0,1,0,0,2262
1998,0,1,1,0,2122
1999,0,1,0,0,1137
2000,0,1,1,0,1783
2001,0,1,0,0,4584
2002,0,1,0,0,2966
2003,1,1,1,0,1077
2004,0,1,0,0,5448
2005,0,1,0,0,3313
2006,0,1,1,0,1284
2007,0,1,0,0,1917
2008,0,1,0,0,3144
2009,0,0,0,1,1648
2010,0,0,0,0,1208
2011,0,0,0,0,1346
2012,0,1,0,0,1688
2013,0,1,0,1,1742
2014,0,0,1,1,547
2015,0,1,0,0,2570
2016,0,1,1,0,508
2017,0,1,0,0,1396
2018,0,0,0,0,1066
2019,0,1,0,1,2700
2020,0,1,1,0,632
2021,0,1,0,1,3362
2022,0,1,1,0,3806
2023,0,0,0,0,504
2024,0,0,1,0,1484
2025,0,1,1,0,847
2026,0,1,1,0,2005
2027,0,1,0,0,2821
2028,0,0,1,0,514
2029,0,0,0,0,1104
2030,0,1,1,0,647
2031,1,1,0,0,1158
2032,1,1,1,0,3246
2033,0,1,1,0,2230
2034,0,1,1,0,2256
2035,0,1,1,0,1539
2036,0,0,0,0,2026
2037,0,1,1,0,1149
2038,0,1,0,0,3421
2039,0,1,1,0,1449
2040,0,1,1,0,2317
2042,0,1,0,0,3253
2043,0,1,0,0,1308
2044,0,1,0,1,2586
2045,0,1,0,0,2436
2046,0,1,1,0,3307
2047,1,1,1,0,1950
2048,0,0,0,0,1878
2049,0,1,1,0,3467
2050,0,1,0,0,2290
2051,0,1,1,1,1514
2052,0,1,1,0,3130
2053,0,1,0,0,4481
2054,0,1,1,0,1903
2055,0,1,0,0,2226
2056,0,1,1,0,463
2057,0,1,1,0,4204
2059,0,1,0,0,1799
2060,0,1,0,0,3225
2061,0,1,1,0,3113
2062,0,1,1,0,4700
2063,0,0,0,0,1912
2064,0,1,1,0,1595
2065,0,1,1,0,4695
2066,0,1,0,0,1453
2067,0,1,1,0,1162
2068,0,1,0,0,574
2069,0,0,0,0,3414
2070,1,0,1,0,4925
2071,1,1,1,0,3947
2072,0,1,1,0,2250
2073,0,1,1,0,1814
2074,0,1,0,0,2693
2075,0,1,0,1,1983
2076,0,0,1,0,658
2077,0,1,0,1,2409
2078,0,1,0,1,4396
2079,0,1,0,0,2296
2080,0,1,1,0,1870
2081,0,1,0,0,1961
2082,0,1,1,0,1198
2083,0,0,0,0,3807
2084,0,0,0,0,2291
2085,0,0,0,0,1908
2086,0,1,0,0,969
2087,0,1,0,0,2664
2088,0,1,1,0,967
2089,0,1,1,0,1352
2090,0,0,1,0,1372
2091,0,1,0,0,4626
2092,0,1,0,0,2114
2093,0,1,1,0,594
2094,0,0,0,0,1406
2095,0,1,1,0,1909
2096,0,1,1,0,650
2097,0,0,0,0,1643
2098,0,1,0,0,1433
2099,0,1,1,0,1786
2100,0,0,0,0,1382
2101,0,1,1,0,2453
2102,0,1,1,0,2930
