,telecommuting,has_company_logo,has_questions,fraudulent,salary_min,salary_max,employment_type_-,employment_type_Contract,employment_type_Full-time,employment_type_Other,employment_type_Part-time,employment_type_Temporary,required_experience_-,required_experience_Associate,required_experience_Director,required_experience_Entry level,required_experience_Executive,required_experience_Internship,required_experience_Mid-Senior level,required_experience_Not Applicable,required_education_-,required_education_Associate Degree,required_education_Bachelor's Degree,required_education_Certification,required_education_Doctorate,required_education_High School or equivalent,required_education_Master's Degree,required_education_Professional,required_education_Some College Coursework Completed,required_education_Some High School Coursework,required_education_Unspecified,required_education_Vocational,required_education_Vocational - Degree,required_education_Vocational - HS Diploma,title_vector,location_vector,department_vector,company_profile_vector,description_vector,requirements_vector,benefits_vector,industry_vector,function_vector,predicao
359,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19092919,0.22135187685489655,0.0,0.002457572612911463,0.010119888931512833,0.02030656300485134,0.0,0.023016545921564102,0.013339783065021038,0.0
360,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047058325,0.061259590089321136,0.0,0.017435064539313316,0.00185662682633847,0.009222839027643204,0.0,0.0,0.0,0.0
362,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.023338165,0.021513719111680984,0.0,-0.029428986832499504,0.027006030082702637,0.000658153323456645,0.005853031761944294,-0.08582908660173416,-0.10915237665176392,0.0
363,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07695093,0.06954442709684372,0.24436213076114655,0.03664681315422058,0.025981388986110687,0.04718559607863426,0.039247024804353714,0.01835247315466404,0.24436213076114655,0.0
366,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.032880023,0.1221189796924591,0.0,0.00598269235342741,-0.02737739495933056,0.03143347054719925,0.1450463980436325,-0.08405696600675583,0.0924716666340828,0.0
368,0,0,0,0,40000,50000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14938374,-0.08451381325721741,0.0,0.0,0.020876174792647362,0.0,0.0,-0.07217704504728317,0.11565286666154861,0.0
369,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02070581,0.07207190245389938,0.0,-0.026562219485640526,0.007016603834927082,0.041506052017211914,0.0,-0.1450805515050888,0.025582903996109962,0.0
373,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035668623,0.08411338925361633,-0.08782824873924255,-0.0727514773607254,0.012388497591018677,-0.008937384001910686,0.015307541005313396,0.0,0.0,0.0
375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0898039,0.1152149960398674,0.0,-0.09097718447446823,-0.012311507016420364,0.02003183402121067,0.0,-0.08084625005722046,-0.10149919241666794,0.0
376,0,0,0,0,120000,15000000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.030652756,0.1152149960398674,0.0,0.0,0.005796351935714483,0.03041614219546318,-0.06773649901151657,-0.08084625005722046,-0.07160104811191559,0.0
377,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.008731374,0.10739466547966003,0.1684168577194214,-0.0004238902765791863,0.008195596747100353,-0.016546668484807014,0.05195975303649902,0.11310556530952454,0.09486623853445053,0.0
380,0,0,0,0,90000,120000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.024063926,0.1152149960398674,0.0,0.0,0.06419310718774796,0.03166205808520317,0.11723054200410843,-0.08405696600675583,-0.07160104811191559,0.0
387,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2041811,0.1152149960398674,0.0,-0.04140758886933327,0.028022458776831627,0.06619451195001602,0.0,-0.08405696600675583,-0.28559598326683044,0.0
389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.049153827,0.02890717051923275,0.0,0.0,0.0354621447622776,0.037943314760923386,0.0,-0.08405696600675583,0.0061148530803620815,0.0
393,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23506333,0.03777644783258438,0.0,-0.09097718447446823,0.03005901165306568,0.07413922250270844,0.0,-0.07217704504728317,0.13140377402305603,0.0
407,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011922644,0.2211151272058487,0.0,0.025341544300317764,0.0004716050752904266,-0.014719338156282902,0.0,0.0,0.0,0.0
412,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07052566,0.22135187685489655,0.0,0.0,0.035952117294073105,0.03964647278189659,0.0,-0.08405696600675583,0.0,0.0
414,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.055243116,-0.009676295332610607,0.0,-0.09097718447446823,0.0030684866942465305,0.059676915407180786,0.0,-0.11565808206796646,-0.10149919241666794,0.0
417,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0093434,0.09897378832101822,0.11704172194004059,-0.06261458247900009,-0.005419168621301651,0.015455021522939205,0.0,-0.07157982885837555,0.11704172194004059,0.0
420,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23506333,0.03777644783258438,0.0,-0.09097718447446823,0.03005901165306568,0.07413922250270844,0.0,-0.20944009721279144,0.13140377402305603,0.0
424,0,0,0,0,28000,38000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114153855,0.03244861215353012,0.0,0.0,-0.0011989751365035772,0.05750555172562599,0.0,-0.11237620562314987,0.0,0.0
427,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.105424196,0.037214647978544235,0.0,-0.04506576061248779,-0.008049160242080688,-0.017503606155514717,0.016520678997039795,0.01835247315466404,0.13140377402305603,0.0
428,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0008986026,0.11064659804105759,0.0,0.07276136428117752,0.0677701085805893,0.027827410027384758,0.058829739689826965,0.0,0.0,0.0
432,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1146411,0.11064659804105759,0.2928345501422882,-0.03447936847805977,0.016399981454014778,0.03474263846874237,0.07250309735536575,0.0,0.0,0.0
433,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016715787,0.012972197495400906,0.0,0.0,0.023554228246212006,0.02169584296643734,0.0,0.0,0.0,0.0
434,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001979468,0.029478328302502632,0.0,-0.012821296229958534,0.0698128342628479,-0.000448091042926535,0.0,-0.08405696600675583,0.0,0.0
435,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014466562,-0.04083336889743805,0.0924716666340828,0.0,0.05770449340343475,-0.0867505818605423,0.0,-0.09512142837047577,0.0,0.0
445,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.087464035,0.013788380660116673,0.0,-0.09097718447446823,0.01552665326744318,0.030385121703147888,0.0,-0.08084625005722046,0.13140377402305603,0.0
447,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.003961644,0.014789771288633347,0.0,-0.09097718447446823,0.01369630079716444,0.011789913289248943,0.0,-0.08084625005722046,-0.10149919241666794,0.0
448,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01628024,0.0074861301109194756,0.0,0.008674382232129574,0.016683321446180344,-0.010658697225153446,0.013155853375792503,0.0,0.0,1.0
457,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059926007,0.07840077579021454,0.0,0.07276136428117752,0.02666129171848297,0.05598084628582001,0.04001133143901825,0.0,0.0,0.0
459,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0006818289,0.05924079939723015,0.0,0.0,0.052739597856998444,0.007509591057896614,-0.012283742427825928,0.11310556530952454,0.0924716666340828,0.0
469,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08329409,0.05073496699333191,0.0,0.06428268551826477,0.07454636693000793,0.04975570738315582,0.0592869371175766,0.038281019777059555,0.24436213076114655,0.0
476,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030979014,0.08442804217338562,0.10626175254583359,-0.00222577597014606,-0.003806348191574216,0.0,0.0,-0.06848020851612091,-0.0494341142475605,0.0
480,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.013557141,0.2211151272058487,0.0,-0.02851133421063423,0.0322829969227314,0.025403590872883797,0.12256497144699097,-0.07217704504728317,0.09486623853445053,0.0
482,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14579542,0.3389737606048584,0.16406980156898499,0.05425230413675308,0.03746342286467552,0.04631160572171211,0.043538473546504974,0.09912607073783875,0.24436213076114655,0.0
493,0,0,0,1,23040,28800,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.044672918,0.19808423519134521,0.0,0.0,-0.014566685073077679,0.03974829614162445,0.0,-0.07217704504728317,0.13140377402305603,1.0
496,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.105330296,0.061259590089321136,0.0,-0.09097718447446823,0.016090024262666702,0.04775848984718323,0.0,-0.0451783761382103,-0.10149919241666794,0.0
499,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045876555,0.0838310644030571,0.11565286666154861,-0.023546447977423668,0.010783594101667404,0.0,0.0,0.0,0.11565286666154861,0.0
507,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.074996345,0.0031571334693580866,0.0,-0.09097718447446823,0.01451969239860773,0.04775848984718323,0.0,-0.023350419476628304,-0.10149919241666794,0.0
508,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.16286951303482056,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
518,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027751096,-0.00040772557258605957,0.013526970520615578,0.0,0.0377315990626812,0.0,0.0,0.0,0.0,1.0
520,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.028536541,0.156906396150589,0.0,0.00912412814795971,0.016173705458641052,0.00517567852512002,0.09047126024961472,-0.08405696600675583,0.017827996984124184,0.0
523,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015920508,0.0,0.0,-0.026569431647658348,-0.005317650269716978,0.0,0.0,0.0,0.0,0.0
529,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.027924333,0.02507321909070015,-0.19005675613880157,0.0,0.013224340975284576,0.012994667515158653,0.05310887470841408,-0.09512142837047577,0.046692922711372375,0.0
535,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08723628,0.3389737606048584,0.0,0.05140066146850586,0.040109820663928986,0.0,0.0,0.0,0.0,0.0
539,0,1,1,0,50000,90000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036837094,0.0374002642929554,0.0,-0.024219177663326263,0.009955602698028088,0.0,0.05303806811571121,0.11310556530952454,-0.07160104811191559,0.0
547,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14539365,0.06304153800010681,0.0,0.004774197470396757,0.025935642421245575,0.012388059869408607,0.08936523646116257,-0.07217704504728317,0.11565286666154861,0.0
551,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.016734346747398376,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
552,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.1416306,0.08439653366804123,0.0,-0.09097718447446823,-0.020477158948779106,0.026311958208680153,0.0,-0.3004835844039917,-0.10149919241666794,0.0
557,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06783648,0.006201688200235367,0.0,0.02414402738213539,0.024654485285282135,0.0,0.0,0.11310556530952454,0.24436213076114655,0.0
558,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13389659,0.020575106143951416,0.0,0.0,-0.013312408700585365,0.0,0.0,0.0,0.0,0.0
561,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.074996345,0.1221189796924591,0.0,-0.09097718447446823,0.017734874039888382,0.026998428627848625,0.0,-0.08084625005722046,-0.10149919241666794,0.0
562,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099360615,0.08619996905326843,0.0,0.0,0.02560517005622387,0.0,0.09841194748878479,0.0,-0.05225321650505066,0.0
563,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032255925,0.095675028860569,0.014680440537631512,0.03961779922246933,0.05833887681365013,0.02217545546591282,0.051272567361593246,-0.20944009721279144,0.0,0.0
568,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.06217760965228081,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
570,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04924054,0.05371299758553505,0.0,-0.0526188462972641,0.019849682226777077,-0.013103489764034748,0.08889169991016388,-0.11565808206796646,-0.17853516340255737,0.0
576,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,-0.0007824337226338685,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
577,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.04826868,0.046597469598054886,0.027461204677820206,0.05393856391310692,0.005523395724594593,0.033048342913389206,0.07807845622301102,-0.07157982885837555,-0.10149919241666794,0.0
583,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10485202,0.1152149960398674,0.11565286666154861,0.05210234224796295,0.029029643163084984,0.013483286835253239,0.0,0.0,0.11565286666154861,0.0
592,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.0011977171525359154,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
594,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313205,0.3389737606048584,0.06444379687309265,0.06498534232378006,0.05465938523411751,0.012834221124649048,0.08840110152959824,-0.07217704504728317,0.0924716666340828,0.0
608,0,1,1,0,70000,90000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.026536897,-0.08451381325721741,0.0,-0.010730363428592682,0.012114989571273327,-0.0026406734250485897,0.03520963713526726,0.032584600150585175,0.11565286666154861,0.0
619,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01684446,0.014244449324905872,0.0,-0.003572591580450535,-0.002320352243259549,-0.01673348993062973,0.04532553255558014,0.0,0.0,0.0
626,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07407296,0.04354775324463844,0.0,-0.004877058789134026,0.014455749653279781,-0.007872316986322403,0.03350143879652023,-0.12172354012727737,0.025582903996109962,0.0
627,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006628929,0.095675028860569,0.0,0.09394713491201401,0.04681039974093437,0.011000297032296658,0.10419607907533646,-0.07217704504728317,0.11565286666154861,0.0
628,0,1,1,1,65000,75000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013478287,0.058749713003635406,-0.3004835844039917,-0.008793952874839306,0.001685646828263998,0.0213918536901474,0.029431750997900963,-0.3004835844039917,0.0,1.0
629,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.030056363,0.05955280736088753,-0.02741849608719349,0.0009410816710442305,0.01352696307003498,0.020898109301924706,0.03745731711387634,0.0984782800078392,-0.07160104811191559,0.0
632,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.04181273,0.09936273843050003,0.0,-0.03645429015159607,0.012137587182223797,0.0206158384680748,0.06852412968873978,-0.02119147777557373,0.0924716666340828,0.0
637,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.027264237,0.020625321194529533,0.0,0.007201957516372204,-0.005590131506323814,0.03156443312764168,0.02150018699467182,-0.07217704504728317,0.0061148530803620815,0.0
642,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12490343,0.06712719798088074,0.2928345501422882,-0.03762347996234894,-0.014138597063720226,-0.017943907529115677,0.011929009109735489,0.09486623853445053,0.0,0.0
649,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.003099968424066901,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
657,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063670037,-0.017400460317730904,0.0,-0.003572591580450535,0.00488472543656826,-0.005817708559334278,0.057368211448192596,0.09558368474245071,0.0,0.0
663,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08969517,0.06969118118286133,0.0,-0.003572591580450535,-0.04275090619921684,-0.02183220535516739,0.054540663957595825,0.09558368474245071,0.0,0.0
668,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06336157,0.10858461260795593,0.0,-0.003572591580450535,0.00488472543656826,-0.005817708559334278,0.057368211448192596,0.09558368474245071,0.0,0.0
673,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520807,0.095675028860569,0.0,-0.015488957986235619,-0.015916170552372932,0.0013050949200987816,0.0,-0.09512142837047577,0.24436213076114655,0.0
675,0,1,0,0,18000,20000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09106993,0.0838310644030571,0.026286277920007706,-0.023546447977423668,0.012645168229937553,0.02410893514752388,0.0,-0.08405696600675583,0.13140377402305603,0.0
684,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.016912233,0.2211151272058487,0.0,-0.008979913778603077,0.0512579008936882,0.019324379041790962,0.12481857091188431,-0.03708634898066521,0.11565286666154861,0.0
685,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.074996345,-0.02015157788991928,0.0,-0.09097718447446823,0.01610693521797657,0.04565435275435448,0.0,-0.08084625005722046,0.13140377402305603,0.0
694,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16378899,0.11064659804105759,0.02268296666443348,0.013656395487487316,0.025940127670764923,0.030139626935124397,0.0,-0.08405696600675583,-0.07160104811191559,0.0
700,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13586888,0.3463117480278015,0.0,0.05425230413675308,0.06423313170671463,0.011818775907158852,0.0,0.09912607073783875,0.11565286666154861,0.0
702,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,0.05469508096575737,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0017900056,-0.08451381325721741,-0.07217704504728317,-0.07823614031076431,0.009336840361356735,0.012906484305858612,0.0,-0.07217704504728317,0.029355652630329132,0.0
711,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.009530059,-0.08451381325721741,0.0,-0.10116692632436752,-0.006408250890672207,0.00955845694988966,0.11749181151390076,0.09486623853445053,0.09486623853445053,0.0
713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03627292,0.3463117480278015,0.0,0.0,0.0442948155105114,0.0,0.0,-0.03708634898066521,0.11565286666154861,0.0
714,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03405484,-0.08451381325721741,0.0,-0.07117737084627151,-0.03629410266876221,0.008960441686213017,0.0,0.11310556530952454,-0.12569119036197662,0.0
721,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.035234883,0.09332991391420364,0.0,0.0,-0.023051679134368896,0.001030628103762865,0.0,-0.08084625005722046,0.11704172194004059,0.0
725,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11521633,0.006201688200235367,0.0,0.042158037424087524,0.09826397150754929,0.06775739789009094,0.042158037424087524,0.0,0.0,0.0
729,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100276574,0.060882166028022766,0.0,0.0,-0.020638370886445045,0.028449149802327156,0.10010950267314911,-0.11565808206796646,0.0,0.0
731,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03804913,0.08808064460754395,0.0,-0.04876304790377617,-0.023354843258857727,0.0,0.0,0.0,0.0,0.0
734,0,0,0,0,100000,600000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.07827673,-0.006661701947450638,0.0,0.0,0.01916268840432167,0.0,0.0,0.11310556530952454,0.24436213076114655,0.0
753,0,1,0,0,30000,35000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006114853,0.11064659804105759,0.0,-0.024489760398864746,0.049495864659547806,0.01267162524163723,0.04349013417959213,-0.13812656700611115,0.0061148530803620815,0.0
755,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15363047,-0.011150885373353958,0.0,-0.08038926124572754,0.04299287497997284,-0.01412875670939684,0.005807572975754738,-0.023350419476628304,0.0,0.0
756,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.116023086,0.11064659804105759,0.2179335206747055,0.023270258679986,0.030042070895433426,0.022218653932213783,0.0,0.038281019777059555,-0.13425704836845398,0.0
